EQIPMENT_ID	OTHER_ID	MTF_ID		SerNum		Correct_OTHERID	Correct_SerNum
53883		VMM3_0031667	20MNEVMM302722	31667		VMM3_0031667	31667
53884		VMM3_0031266	20MNEVMM302723	31266		VMM3_0031266	31266
53885		VMM3_0031969	20MNEVMM302724	31969		VMM3_0031969	31969
53886		VMM3_0031624	20MNEVMM302725	31624		VMM3_0031624	31624
53887		VMM3_0031269	20MNEVMM302726	31269		VMM3_0031269	31269
53888		VMM3_0031650	20MNEVMM302727	31650		VMM3_0031650	31650
53889		VMM3_0031900	20MNEVMM302728	31900		VMM3_0031900	31900
53890		VMM3_0031117	20MNEVMM302729	31117		VMM3_0031117	31117
53891		VMM3_0032073	20MNEVMM302730	32073		VMM3_0032073	32073
53892		VMM3_0032545	20MNEVMM302731	32545		VMM3_0032545	32545
53893		VMM3_0032216	20MNEVMM302732	32216		VMM3_0032216	32216
53894		VMM3_0032569	20MNEVMM302733	32569		VMM3_0032569	32569
53895		VMM3_0031449	20MNEVMM302734	31449		VMM3_0031449	31449
53896		VMM3_0032544	20MNEVMM302735	32544		VMM3_0032544	32544
53897		VMM3_0031239	20MNEVMM302736	31239		VMM3_0031239	31239
53898		VMM3_0031608	20MNEVMM302737	31608		VMM3_0031608	31608
53899		VMM3_0032567	20MNEVMM302738	32567		VMM3_0032567	32567
53900		VMM3_0032621	20MNEVMM302739	32621		VMM3_0032621	32621
53901		VMM3_0032613	20MNEVMM302740	32613		VMM3_0032613	32613
53902		VMM3_0031977	20MNEVMM302741	31977		VMM3_0031977	31977
53903		VMM3_0031612	20MNEVMM302742	31612		VMM3_0031612	31612
53904		VMM3_0031406	20MNEVMM302743	31406		VMM3_0031406	31406
53905		VMM3_0031872	20MNEVMM302744	31872		VMM3_0031872	31872
53906		VMM3_0031100	20MNEVMM302745	31100		VMM3_0031100	31100
53907		VMM3_0031411	20MNEVMM302746	31411		VMM3_0031411	31411
53908		VMM3_0031417	20MNEVMM302747	31417		VMM3_0031417	31417
53909		VMM3_0031108	20MNEVMM302748	31108		VMM3_0031108	31108
53910		VMM3_0031107	20MNEVMM302749	31107		VMM3_0031107	31107
53911		VMM3_0031621	20MNEVMM302750	31621		VMM3_0031621	31621
53912		VMM3_0031104	20MNEVMM302751	31104		VMM3_0031104	31104
53913		VMM3_0031972	20MNEVMM302752	31972		VMM3_0031972	31972
53914		VMM3_0032680	20MNEVMM302753	32680		VMM3_0032680	32680
53915		VMM3_0031261	20MNEVMM302754	31261		VMM3_0031261	31261
53916		VMM3_0031902	20MNEVMM302755	31902		VMM3_0031902	31902
53917		VMM3_0032564	20MNEVMM302756	32564		VMM3_0032564	32564
53918		VMM3_0032556	20MNEVMM302757	32556		VMM3_0032556	32556
53919		VMM3_0031097	20MNEVMM302758	31097		VMM3_0031097	31097
53920		VMM3_0031982	20MNEVMM302759	31982		VMM3_0031982	31982
53921		VMM3_0032064	20MNEVMM302760	32064		VMM3_0032064	32064
53922		VMM3_0032607	20MNEVMM302761	32607		VMM3_0032607	32607
53923		VMM3_0032077	20MNEVMM302762	32077		VMM3_0032077	32077
53924		VMM3_0031254	20MNEVMM302763	31254		VMM3_0031254	31254
53925		VMM3_0032579	20MNEVMM302764	32579		VMM3_0032579	32579
53926		VMM3_0032120	20MNEVMM302765	32120		VMM3_0032120	32120
53927		VMM3_0032142	20MNEVMM302766	32142		VMM3_0032142	32142
53928		VMM3_0032662	20MNEVMM302767	32662		VMM3_0032662	32662
53929		VMM3_0032596	20MNEVMM302768	32596		VMM3_0032596	32596
53930		VMM3_0031228	20MNEVMM302769	31228		VMM3_0031228	31228
53931		VMM3_0031991	20MNEVMM302770	31991		VMM3_0031991	31991
53932		VMM3_0031271	20MNEVMM302771	31271		VMM3_0031271	31271
53933		VMM3_0031455	20MNEVMM302772	31455		VMM3_0031455	31455
53934		VMM3_0031419	20MNEVMM302773	31419		VMM3_0031419	31419
53935		VMM3_0031634	20MNEVMM302774	31634		VMM3_0031634	31634
53936		VMM3_0032682	20MNEVMM302775	32682		VMM3_0032682	32682
53937		VMM3_0031983	20MNEVMM302776	31983		VMM3_0031983	31983
53938		VMM3_0031421	20MNEVMM302777	31421		VMM3_0031421	31421
53939		VMM3_0032586	20MNEVMM302778	32586		VMM3_0032586	32586
53940		VMM3_0031899	20MNEVMM302779	31899		VMM3_0031899	31899
53941		VMM3_0032658	20MNEVMM302780	32658		VMM3_0032658	32658
53942		VMM3_0031115	20MNEVMM302781	31115		VMM3_0031115	31115
53943		VMM3_0031881	20MNEVMM302782	31881		VMM3_0031881	31881
53944		VMM3_0031400	20MNEVMM302783	31400		VMM3_0031400	31400
53945		VMM3_0031986	20MNEVMM302784	31986		VMM3_0031986	31986
53946		VMM3_0032575	20MNEVMM302785	32575		VMM3_0032575	32575
53947		VMM3_0031882	20MNEVMM302786	31882		VMM3_0031882	31882
53948		VMM3_0031103	20MNEVMM302787	31103		VMM3_0031103	31103
53949		VMM3_0031886	20MNEVMM302788	31886		VMM3_0031886	31886
53950		VMM3_0032046	20MNEVMM302789	32046		VMM3_0032046	32046
53951		VMM3_0032571	20MNEVMM302790	32571		VMM3_0032571	32571
53952		VMM3_0032583	20MNEVMM302791	32583		VMM3_0032583	32583
53953		VMM3_0031458	20MNEVMM302792	31458		VMM3_0031458	31458
53954		VMM3_0031112	20MNEVMM302793	31112		VMM3_0031112	31112
53955		VMM3_0031110	20MNEVMM302794	31110		VMM3_0031110	31110
53956		VMM3_0031611	20MNEVMM302795	31611		VMM3_0031611	31611
53957		VMM3_0031890	20MNEVMM302796	31890		VMM3_0031890	31890
53958		VMM3_0031887	20MNEVMM302797	31887		VMM3_0031887	31887
53959		VMM3_0031223	20MNEVMM302798	31223		VMM3_0031223	31223
53960		VMM3_0032566	20MNEVMM302799	32566		VMM3_0032566	32566
53961		VMM3_0031396	20MNEVMM302800	31396		VMM3_0031396	31396
53962		VMM3_0031880	20MNEVMM302801	31880		VMM3_0031880	31880
53963		VMM3_0032124	20MNEVMM302802	32124		VMM3_0032124	32124
53964		VMM3_0032563	20MNEVMM302803	32563		VMM3_0032563	32563
53965		VMM3_0031448	20MNEVMM302804	31448		VMM3_0031448	31448
53966		VMM3_0031403	20MNEVMM302805	31403		VMM3_0031403	31403
53967		VMM3_0031606	20MNEVMM302806	31606		VMM3_0031606	31606
53968		VMM3_0031678	20MNEVMM302807	31678		VMM3_0031678	31678
53969		VMM3_0032131	20MNEVMM302808	32131		VMM3_0032131	32131
53970		VMM3_0031410	20MNEVMM302809	31410		VMM3_0031410	31410
53971		VMM3_0031235	20MNEVMM302810	31235		VMM3_0031235	31235
53972		VMM3_0031401	20MNEVMM302811	31401		VMM3_0031401	31401
53973		VMM3_0032209	20MNEVMM302812	32209		VMM3_0032209	32209
53974		VMM3_0031454	20MNEVMM302813	31454		VMM3_0031454	31454
53975		VMM3_0032605	20MNEVMM302814	32605		VMM3_0032605	32605
53976		VMM3_0032591	20MNEVMM302815	32591		VMM3_0032591	32591
53977		VMM3_0031272	20MNEVMM302816	31272		VMM3_0031272	31272
53978		VMM3_0031268	20MNEVMM302817	31268		VMM3_0031268	31268
53979		VMM3_0031975	20MNEVMM302818	31975		VMM3_0031975	31975
53980		VMM3_0031617	20MNEVMM302819	31617		VMM3_0031617	31617
53981		VMM3_0031620	20MNEVMM302820	31620		VMM3_0031620	31620
53982		VMM3_0031627	20MNEVMM302821	31627		VMM3_0031627	31627
53983		VMM3_0031607	20MNEVMM302822	31607		VMM3_0031607	31607
53984		VMM3_0031629	20MNEVMM302823	31629		VMM3_0031629	31629
53985		VMM3_0032227	20MNEVMM302824	32227		VMM3_0032227	32227
53986		VMM3_0032549	20MNEVMM302825	32549		VMM3_0032549	32549
53987		VMM3_0031273	20MNEVMM302826	31273		VMM3_0031273	31273
53988		VMM3_0031889	20MNEVMM302827	31889		VMM3_0031889	31889
53989		VMM3_0031221	20MNEVMM302828	31221		VMM3_0031221	31221
53990		VMM3_0032609	20MNEVMM302829	32609		VMM3_0032609	32609
53991		VMM3_0031988	20MNEVMM302830	31988		VMM3_0031988	31988
53992		VMM3_0031478	20MNEVMM302831	31478		VMM3_0031478	31478
53993		VMM3_0032619	20MNEVMM302832	32619		VMM3_0032619	32619
53994		VMM3_0032623	20MNEVMM302833	32623		VMM3_0032623	32623
53995		VMM3_0032670	20MNEVMM302834	32670		VMM3_0032670	32670
53996		VMM3_0032084	20MNEVMM302835	32084		VMM3_0032084	32084
53997		VMM3_0032026	20MNEVMM302836	32026		VMM3_0032026	32026
53998		VMM3_0032604	20MNEVMM302837	32604		VMM3_0032604	32604
53999		VMM3_0032669	20MNEVMM302838	32669		VMM3_0032669	32669
54000		VMM3_0031249	20MNEVMM302839	31249		VMM3_0031249	31249
54001		VMM3_0032622	20MNEVMM302840	32622		VMM3_0032622	32622
54002		VMM3_0031399	20MNEVMM302841	31399		VMM3_0031399	31399
54003		VMM3_0031428	20MNEVMM302842	31428		VMM3_0031428	31428
54004		VMM3_0032600	20MNEVMM302843	32600		VMM3_0032600	32600
54005		VMM3_0031633	20MNEVMM302844	31633		VMM3_0031633	31633
54006		VMM3_0032594	20MNEVMM302845	32594		VMM3_0032594	32594
54007		VMM3_0032062	20MNEVMM302846	32062		VMM3_0032062	32062
54008		VMM3_0032573	20MNEVMM302847	32573		VMM3_0032573	32573
54009		VMM3_0031626	20MNEVMM302848	31626		VMM3_0031626	31626
54010		VMM3_0031970	20MNEVMM302849	31970		VMM3_0031970	31970
54011		VMM3_0032205	20MNEVMM302850	32205		VMM3_0032205	32205
54012		VMM3_0032616	20MNEVMM302851	32616		VMM3_0032616	32616
54013		VMM3_0032542	20MNEVMM302852	32542		VMM3_0032542	32542
54014		VMM3_0031444	20MNEVMM302853	31444		VMM3_0031444	31444
54015		VMM3_0031904	20MNEVMM302854	31904		VMM3_0031904	31904
54016		VMM3_0032025	20MNEVMM302855	32025		VMM3_0032025	32025
54017		VMM3_0031246	20MNEVMM302856	31246		VMM3_0031246	31246
54018		VMM3_0032610	20MNEVMM302857	32610		VMM3_0032610	32610
54019		VMM3_0031632	20MNEVMM302858	31632		VMM3_0031632	31632
54020		VMM3_0031256	20MNEVMM302859	31256		VMM3_0031256	31256
54021		VMM3_0032620	20MNEVMM302860	32620		VMM3_0032620	32620
54022		VMM3_0032673	20MNEVMM302861	32673		VMM3_0032673	32673
54023		VMM3_0032671	20MNEVMM302862	32671		VMM3_0032671	32671
54024		VMM3_0031217	20MNEVMM302863	31217		VMM3_0031217	31217
54025		VMM3_0031187	20MNEVMM302864	31187		VMM3_0031187	31187
54026		VMM3_0032122	20MNEVMM302865	32122		VMM3_0032122	32122
54027		VMM3_0031186	20MNEVMM302866	31186		VMM3_0031186	31186
54028		VMM3_0031096	20MNEVMM302867	31096		VMM3_0031096	31096
54029		VMM3_0031260	20MNEVMM302868	31260		VMM3_0031260	31260
54030		VMM3_0032229	20MNEVMM302869	32229		VMM3_0032229	32229
54031		VMM3_0031237	20MNEVMM302870	31237		VMM3_0031237	31237
54032		VMM3_0031476	20MNEVMM302871	31476		VMM3_0031476	31476
54033		VMM3_0031257	20MNEVMM302872	31257		VMM3_0031257	31257
54034		VMM3_0032071	20MNEVMM302873	32071		VMM3_0032071	32071
54035		VMM3_0032614	20MNEVMM302874	32614		VMM3_0032614	32614
54036		VMM3_0031967	20MNEVMM302875	31967		VMM3_0031967	31967
54037		VMM3_0031241	20MNEVMM302876	31241		VMM3_0031241	31241
54038		VMM3_0031483	20MNEVMM302877	31483		VMM3_0031483	31483
54039		VMM3_0031422	20MNEVMM302878	31422		VMM3_0031422	31422
54040		VMM3_0031251	20MNEVMM302879	31251		VMM3_0031251	31251
54041		VMM3_0031101	20MNEVMM302880	31101		VMM3_0031101	31101
54042		VMM3_0031989	20MNEVMM302881	31989		VMM3_0031989	31989
54043		VMM3_0031863	20MNEVMM302882	31863		VMM3_0031863	31863
54044		VMM3_0031414	20MNEVMM302883	31414		VMM3_0031414	31414
54045		VMM3_0031434	20MNEVMM302884	31434		VMM3_0031434	31434
54046		VMM3_0032582	20MNEVMM302885	32582		VMM3_0032582	32582
54047		VMM3_0031450	20MNEVMM302886	31450		VMM3_0031450	31450
54048		VMM3_0031119	20MNEVMM302887	31119		VMM3_0031119	31119
54049		VMM3_0031407	20MNEVMM302888	31407		VMM3_0031407	31407
54050		VMM3_0031114	20MNEVMM302889	31114		VMM3_0031114	31114
54051		VMM3_0032659	20MNEVMM302890	32659		VMM3_0032659	32659
54052		VMM3_0032138	20MNEVMM302891	32138		VMM3_0032138	32138
54053		VMM3_0031481	20MNEVMM302892	31481		VMM3_0031481	31481
54054		VMM3_0031258	20MNEVMM302893	31258		VMM3_0031258	31258
54055		VMM3_0031610	20MNEVMM302894	31610		VMM3_0031610	31610
54056		VMM3_0031405	20MNEVMM302895	31405		VMM3_0031405	31405
54057		VMM3_0031892	20MNEVMM302896	31892		VMM3_0031892	31892
54058		VMM3_0031903	20MNEVMM302897	31903		VMM3_0031903	31903
54059		VMM3_0031614	20MNEVMM302898	31614		VMM3_0031614	31614
54060		VMM3_0032592	20MNEVMM302899	32592		VMM3_0032592	32592
54061		VMM3_0032551	20MNEVMM302900	32551		VMM3_0032551	32551
54062		VMM3_0031992	20MNEVMM302901	31992		VMM3_0031992	31992
54063		VMM3_0032066	20MNEVMM302902	32066		VMM3_0032066	32066
54064		VMM3_0032207	20MNEVMM302903	32207		VMM3_0032207	32207
54065		VMM3_0031893	20MNEVMM302904	31893		VMM3_0031893	31893
54066		VMM3_0031116	20MNEVMM302905	31116		VMM3_0031116	31116
54067		VMM3_0031259	20MNEVMM302906	31259		VMM3_0031259	31259
54068		VMM3_0031459	20MNEVMM302907	31459		VMM3_0031459	31459
54069		VMM3_0032570	20MNEVMM302908	32570		VMM3_0032570	32570
54070		VMM3_0031973	20MNEVMM302909	31973		VMM3_0031973	31973
54071		VMM3_0031270	20MNEVMM302910	31270		VMM3_0031270	31270
54072		VMM3_0031098	20MNEVMM302911	31098		VMM3_0031098	31098
54073		VMM3_0031605	20MNEVMM302912	31605		VMM3_0031605	31605
54074		VMM3_0031613	20MNEVMM302913	31613		VMM3_0031613	31613
54075		VMM3_0032597	20MNEVMM302914	32597		VMM3_0032597	32597
54076		VMM3_0031609	20MNEVMM302915	31609		VMM3_0031609	31609
54077		VMM3_0032540	20MNEVMM302916	32540		VMM3_0032540	32540
54078		VMM3_0031875	20MNEVMM302917	31875		VMM3_0031875	31875
54079		VMM3_0031965	20MNEVMM302918	31965		VMM3_0031965	31965
54080		VMM3_0031433	20MNEVMM302919	31433		VMM3_0031433	31433
54081		VMM3_0031443	20MNEVMM302920	31443		VMM3_0031443	31443
54082		VMM3_0031437	20MNEVMM302921	31437		VMM3_0031437	31437
54083		VMM3_0031628	20MNEVMM302922	31628		VMM3_0031628	31628
54084		VMM3_0031477	20MNEVMM302923	31477		VMM3_0031477	31477
54085		VMM3_0032684	20MNEVMM302924	32684		VMM3_0032684	32684
54086		VMM3_0031206	20MNEVMM302925	31206		VMM3_0031206	31206
54087		VMM3_0031267	20MNEVMM302926	31267		VMM3_0031267	31267
54088		VMM3_0031979	20MNEVMM302927	31979		VMM3_0031979	31979
54089		VMM3_0031980	20MNEVMM302928	31980		VMM3_0031980	31980
54090		VMM3_0031439	20MNEVMM302929	31439		VMM3_0031439	31439
54091		VMM3_0032602	20MNEVMM302930	32602		VMM3_0032602	32602
54092		VMM3_0032553	20MNEVMM302931	32553		VMM3_0032553	32553
54093		VMM3_0031457	20MNEVMM302932	31457		VMM3_0031457	31457
54094		VMM3_0032606	20MNEVMM302933	32606		VMM3_0032606	32606
54095		VMM3_0031978	20MNEVMM302934	31978		VMM3_0031978	31978
54096		VMM3_0031398	20MNEVMM302935	31398		VMM3_0031398	31398
54097		VMM3_0031990	20MNEVMM302936	31990		VMM3_0031990	31990
54098		VMM3_0032590	20MNEVMM302937	32590		VMM3_0032590	32590
54099		VMM3_0031426	20MNEVMM302938	31426		VMM3_0031426	31426
54100		VMM3_0031402	20MNEVMM302939	31402		VMM3_0031402	31402
54101		VMM3_0032618	20MNEVMM302940	32618		VMM3_0032618	32618
54102		VMM3_0031123	20MNEVMM302941	31123		VMM3_0031123	31123
54103		VMM3_0031622	20MNEVMM302942	31622		VMM3_0031622	31622
54104		VMM3_0031466	20MNEVMM302943	31466		VMM3_0031466	31466
54105		VMM3_0031204	20MNEVMM302944	31204		VMM3_0031204	31204
54106		VMM3_0031465	20MNEVMM302945	31465		VMM3_0031465	31465
54107		VMM3_0031099	20MNEVMM302946	31099		VMM3_0031099	31099
54108		VMM3_0032612	20MNEVMM302947	32612		VMM3_0032612	32612
54109		VMM3_0031993	20MNEVMM302948	31993		VMM3_0031993	31993
54110		VMM3_0032133	20MNEVMM302949	32133		VMM3_0032133	32133
54111		VMM3_0031424	20MNEVMM302950	31424		VMM3_0031424	31424
54112		VMM3_0031432	20MNEVMM302951	31432		VMM3_0031432	31432
54113		VMM3_0031409	20MNEVMM302952	31409		VMM3_0031409	31409
54114		VMM3_0031264	20MNEVMM302953	31264		VMM3_0031264	31264
54115		VMM3_0031966	20MNEVMM302954	31966		VMM3_0031966	31966
54116		VMM3_0031120	20MNEVMM302955	31120		VMM3_0031120	31120
54117		VMM3_0032082	20MNEVMM302956	32082		VMM3_0032082	32082
54118		VMM3_0031468	20MNEVMM302957	31468		VMM3_0031468	31468
54119		VMM3_0032656	20MNEVMM302958	32656		VMM3_0032656	32656
54120		VMM3_0031877	20MNEVMM302959	31877		VMM3_0031877	31877
54121		VMM3_0032593	20MNEVMM302960	32593		VMM3_0032593	32593
54122		VMM3_0032080	20MNEVMM302961	32080		VMM3_0032080	32080
54123		VMM3_0031901	20MNEVMM302962	31901		VMM3_0031901	31901
54124		VMM3_0032538	20MNEVMM302963	32538		VMM3_0032538	32538
54125		VMM3_0031618	20MNEVMM302964	31618		VMM3_0031618	31618
54126		VMM3_0032601	20MNEVMM302965	32601		VMM3_0032601	32601
54127		VMM3_0032663	20MNEVMM302966	32663		VMM3_0032663	32663
54128		VMM3_0031118	20MNEVMM302967	31118		VMM3_0031118	31118
54129		VMM3_0031619	20MNEVMM302968	31619		VMM3_0031619	31619
54130		VMM3_0031263	20MNEVMM302969	31263		VMM3_0031263	31263
54131		VMM3_0031623	20MNEVMM302970	31623		VMM3_0031623	31623
54132		VMM3_0031111	20MNEVMM302971	31111		VMM3_0031111	31111
54133		VMM3_0031423	20MNEVMM302972	31423		VMM3_0031423	31423
54134		VMM3_0031408	20MNEVMM302973	31408		VMM3_0031408	31408
54135		VMM3_0031968	20MNEVMM302974	31968		VMM3_0031968	31968
54136		VMM3_0032598	20MNEVMM302975	32598		VMM3_0032598	32598
54137		VMM3_0031876	20MNEVMM302976	31876		VMM3_0031876	31876
54138		VMM3_0031243	20MNEVMM302977	31243		VMM3_0031243	31243
54139		VMM3_0031253	20MNEVMM302978	31253		VMM3_0031253	31253
54140		VMM3_0032581	20MNEVMM302979	32581		VMM3_0032581	32581
54141		VMM3_0031105	20MNEVMM302980	31105		VMM3_0031105	31105
54142		VMM3_0031404	20MNEVMM302981	31404		VMM3_0031404	31404
54143		VMM3_0031102	20MNEVMM302982	31102		VMM3_0031102	31102
54144		VMM3_0032664	20MNEVMM302983	32664		VMM3_0032664	32664
54145		VMM3_0032584	20MNEVMM302984	32584		VMM3_0032584	32584
54146		VMM3_0031461	20MNEVMM302985	31461		VMM3_0031461	31461
54147		VMM3_0031631	20MNEVMM302986	31631		VMM3_0031631	31631
54148		VMM3_0031456	20MNEVMM302987	31456		VMM3_0031456	31456
54149		VMM3_0031976	20MNEVMM302988	31976		VMM3_0031976	31976
54150		VMM3_0031250	20MNEVMM302989	31250		VMM3_0031250	31250
54151		VMM3_0032562	20MNEVMM302990	32562		VMM3_0032562	32562
54152		VMM3_0031898	20MNEVMM302991	31898		VMM3_0031898	31898
54153		VMM3_0032225	20MNEVMM302992	32225		VMM3_0032225	32225
54154		VMM3_0031435	20MNEVMM302993	31435		VMM3_0031435	31435
54155		VMM3_0032572	20MNEVMM302994	32572		VMM3_0032572	32572
54156		VMM3_0031691	20MNEVMM302995	31691		VMM3_0031691	31691
54157		VMM3_0031446	20MNEVMM302996	31446		VMM3_0031446	31446
54158		VMM3_0031897	20MNEVMM302997	31897		VMM3_0031897	31897
54159		VMM3_0031392	20MNEVMM302998	31392		VMM3_0031392	31392
54160		VMM3_0031930	20MNEVMM302999	31930		VMM3_0031930	31930
54161		VMM3_0031945	20MNEVMM303000	31945		VMM3_0031945	31945
54162		VMM3_0031366	20MNEVMM303001	31366		VMM3_0031366	31366
54163		VMM3_0032683	20MNEVMM303002	32683		VMM3_0032683	32683
54164		VMM3_0032167	20MNEVMM303003	32167		VMM3_0032167	32167
54165		VMM3_0031385	20MNEVMM303004	31385		VMM3_0031385	31385
54166		VMM3_0032159	20MNEVMM303005	32159		VMM3_0032159	32159
54167		VMM3_0032171	20MNEVMM303006	32171		VMM3_0032171	32171
54168		VMM3_0032155	20MNEVMM303007	32155		VMM3_0032155	32155
54169		VMM3_0032148	20MNEVMM303008	32148		VMM3_0032148	32148
54170		VMM3_0031369	20MNEVMM303009	31369		VMM3_0031369	31369
54171		VMM3_0031938	20MNEVMM303010	31938		VMM3_0031938	31938
54172		VMM3_0031380	20MNEVMM303011	31380		VMM3_0031380	31380
54173		VMM3_0031387	20MNEVMM303012	31387		VMM3_0031387	31387
54174		VMM3_0032672	20MNEVMM303013	32672		VMM3_0032672	32672
54175		VMM3_0032152	20MNEVMM303014	32152		VMM3_0032152	32152
54176		VMM3_0031942	20MNEVMM303015	31942		VMM3_0031942	31942
54177		VMM3_0031373	20MNEVMM303016	31373		VMM3_0031373	31373
54178		VMM3_0031960	20MNEVMM303017	31960		VMM3_0031960	31960
54179		VMM3_0031126	20MNEVMM303018	31126		VMM3_0031126	31126
54180		VMM3_0032042	20MNEVMM303019	32042		VMM3_0032042	32042
54181		VMM3_0031149	20MNEVMM303020	31149		VMM3_0031149	31149
54182		VMM3_0031386	20MNEVMM303021	31386		VMM3_0031386	31386
54183		VMM3_0031383	20MNEVMM303022	31383		VMM3_0031383	31383
54184		VMM3_0031154	20MNEVMM303023	31154		VMM3_0031154	31154
54185		VMM3_0037008	20MNEVMM303024	37008		VMM3_0037008	37008
54186		VMM3_0031153	20MNEVMM303025	31153		VMM3_0031153	31153
54187		VMM3_0031949	20MNEVMM303026	31949		VMM3_0031949	31949
54188		VMM3_0031382	20MNEVMM303027	31382		VMM3_0031382	31382
54189		VMM3_0032546	20MNEVMM303028	32546		VMM3_0032546	32546
54190		VMM3_0031940	20MNEVMM303029	31940		VMM3_0031940	31940
54191		VMM3_0036869	20MNEVMM303030	36869		VMM3_0036869	36869
54192		VMM3_0032162	20MNEVMM303031	32162		VMM3_0032162	32162
54193		VMM3_0032166	20MNEVMM303032	32166		VMM3_0032166	32166
54194		VMM3_0032151	20MNEVMM303033	32151		VMM3_0032151	32151
54195		VMM3_0031912	20MNEVMM303034	31912		VMM3_0031912	31912
54196		VMM3_0031133	20MNEVMM303035	31133		VMM3_0031133	31133
54197		VMM3_0031941	20MNEVMM303036	31941		VMM3_0031941	31941
54198		VMM3_0031951	20MNEVMM303037	31951		VMM3_0031951	31951
54199		VMM3_0031367	20MNEVMM303038	31367		VMM3_0031367	31367
54200		VMM3_0032541	20MNEVMM303039	32541		VMM3_0032541	32541
54201		VMM3_0031144	20MNEVMM303040	31144		VMM3_0031144	31144
54202		VMM3_0031956	20MNEVMM303041	31956		VMM3_0031956	31956
54203		VMM3_0031381	20MNEVMM303042	31381		VMM3_0031381	31381
54204		VMM3_0031132	20MNEVMM303043	31132		VMM3_0031132	31132
54205		VMM3_0031962	20MNEVMM303044	31962		VMM3_0031962	31962
54206		VMM3_0031147	20MNEVMM303045	31147		VMM3_0031147	31147
54207		VMM3_0031565	20MNEVMM303046	31565		VMM3_0031565	31565
54208		VMM3_0031134	20MNEVMM303047	31134		VMM3_0031134	31134
54209		VMM3_0031131	20MNEVMM303048	31131		VMM3_0031131	31131
54210		VMM3_0031142	20MNEVMM303049	31142		VMM3_0031142	31142
54211		VMM3_0031388	20MNEVMM303050	31388		VMM3_0031388	31388
54212		VMM3_0031365	20MNEVMM303051	31365		VMM3_0031365	31365
54213		VMM3_0031921	20MNEVMM303052	31921		VMM3_0031921	31921
54214		VMM3_0034264	20MNEVMM303053	34264		VMM3_0034264	34264
54215		VMM3_0031130	20MNEVMM303054	31130		VMM3_0031130	31130
54216		VMM3_0031391	20MNEVMM303055	31391		VMM3_0031391	31391
54217		VMM3_0031556	20MNEVMM303056	31556		VMM3_0031556	31556
54218		VMM3_0032035	20MNEVMM303057	32035		VMM3_0032035	32035
54219		VMM3_0031908	20MNEVMM303058	31908		VMM3_0031908	31908
54220		VMM3_0031958	20MNEVMM303059	31958		VMM3_0031958	31958
54221		VMM3_0031148	20MNEVMM303060	31148		VMM3_0031148	31148
54222		VMM3_0031152	20MNEVMM303061	31152		VMM3_0031152	31152
54223		VMM3_0031393	20MNEVMM303062	31393		VMM3_0031393	31393
54224		VMM3_0031389	20MNEVMM303063	31389		VMM3_0031389	31389
54225		VMM3_0031959	20MNEVMM303064	31959		VMM3_0031959	31959
54226		VMM3_0031944	20MNEVMM303065	31944		VMM3_0031944	31944
54227		VMM3_0032160	20MNEVMM303066	32160		VMM3_0032160	32160
54228		VMM3_0031151	20MNEVMM303067	31151		VMM3_0031151	31151
54229		VMM3_0031379	20MNEVMM303068	31379		VMM3_0031379	31379
54230		VMM3_0031371	20MNEVMM303069	31371		VMM3_0031371	31371
54231		VMM3_0031953	20MNEVMM303070	31953		VMM3_0031953	31953
54232		VMM3_0031150	20MNEVMM303071	31150		VMM3_0031150	31150
54233		VMM3_0031928	20MNEVMM303072	31928		VMM3_0031928	31928
54234		VMM3_0032153	20MNEVMM303073	32153		VMM3_0032153	32153
54235		VMM3_0031146	20MNEVMM303074	31146		VMM3_0031146	31146
54236		VMM3_0031375	20MNEVMM303075	31375		VMM3_0031375	31375
54237		VMM3_0031137	20MNEVMM303076	31137		VMM3_0031137	31137
54238		VMM3_0031213	20MNEVMM303077	31213		VMM3_0031213	31213
54239		VMM3_0031952	20MNEVMM303078	31952		VMM3_0031952	31952
54240		VMM3_0031370	20MNEVMM303079	31370		VMM3_0031370	31370
54241		VMM3_0032535	20MNEVMM303080	32535		VMM3_0032535	32535
54242		VMM3_0031936	20MNEVMM303081	31936		VMM3_0031936	31936
54243		VMM3_0031368	20MNEVMM303082	31368		VMM3_0031368	31368
